point,lon,lat,count,address,district
0101000020E6100000F5BF2B4285463E403D31347FBEF04D40,30.275470863038173,59.88081350372747,108,улица Возрождения,округ Автово
0101000020E6100000F5BF2B4285463E403DA1E4C62AF04D40,30.275470863038173,59.87630544818465,8,улица Васи Алексеева,округ Автово
0101000020E6100000F5BF2B4285463E4041010E3DD6EB4D40,30.275470863038173,59.84247554000695,22,,округ Княжево
0101000020E6100000F5BF2B4285463E4041CA35D0FCFC4D40,30.275470863038173,59.97646525026767,1338,площадь Старого Театра,округ Чкаловское
0101000020E6100000F5BF2B4285463E404822740997EF4D40,30.275470863038173,59.87179678125955,64,Автовская улица,округ Автово
0101000020E6100000F5BF2B4285463E404983611E77F14D40,30.275470863038173,59.88644771348351,37,улица Маршала Говорова,Нарвский округ
0101000020E6100000F5BF2B4285463E404D7C7C7F0FF44D40,30.275470863038173,59.90672296121975,68,Старо-Петергофский проспект,Екатерингофский округ
0101000020E6100000F5BF2B4285463E40504B47D375044E40,30.275470863038173,60.03484574299966,11,улица Маршала Новикова,округ Юнтолово
0101000020E6100000F5BF2B4285463E40516FA59DABF84D40,30.275470863038173,59.94273729875442,231,Средний проспект В.О.,Васильевский округ
0101000020E6100000F5BF2B4285463E4053FFA7E47BF34D40,30.275470863038173,59.90221842005726,3,Старо-Петергофский проспект,Екатерингофский округ
0101000020E6100000F5BF2B4285463E4058AA511532F34D40,30.275470863038173,59.89996592032976,715,площадь Стачек,Нарвский округ
0101000020E6100000F5BF2B4285463E405A854F09B4EC4D40,30.275470863038173,59.84924427397591,18,Ленинский проспект,округ Княжево
0101000020E6100000F5BF2B4285463E405AB7D4FDD7FC4D40,30.275470863038173,59.975341538300846,42,Депутатская улица,округ Чкаловское
0101000020E6100000F5BF2B4285463E405AFD70E0E5F14D40,30.275470863038173,59.88982778088639,207,улица Трефолева,Нарвский округ
0101000020E6100000F5BF2B4285463E406BDE1BEB22ED4D40,30.275470863038173,59.852628124816725,6,Ленинский проспект,округ Княжево
0101000020E6100000F5BF2B4285463E406DAFAAC186F84D40,30.275470863038173,59.94161244234315,118,Средний проспект В.О.,округ № 7
0101000020E6100000F5BF2B4285463E4070B5CC78A7F64D40,30.275470863038173,59.92698583598656,4059,набережная реки Фонтанки,округ Коломна
0101000020E6100000F5BF2B4285463E4072F37A6CE3F04D40,30.275470863038173,59.88194042209115,10,ЗСД,округ Автово
0101000020E6100000F5BF2B4285463E40749A73B54FF04D40,30.275470863038173,59.87743251938528,87,улица Васи Алексеева,округ Автово
0101000020E6100000F5BF2B4285463E407AB3D8B484F74D40,30.275470863038173,59.93373737889392,980,набережная Лейтенанта Шмидта,округ № 7
0101000020E6100000F5BF2B4285463E407B23D8CBA0F34D40,30.275470863038173,59.90334461263316,11,Старо-Петергофский проспект,Екатерингофский округ
0101000020E6100000F5BF2B4285463E407B5D8E44B1EB4D40,30.275470863038173,59.84134728385376,36,проспект Народного Ополчения,округ Княжево
0101000020E6100000F5BF2B4285463E407CC0CC729EF24D40,30.275470863038173,59.89546046254779,89,проспект Стачек,Нарвский округ
0101000020E6100000F5BF2B4285463E407F614299EAF34D40,30.275470863038173,59.90559688321354,204,Нарвский проспект,Екатерингофский округ
0101000020E6100000F5BF2B4285463E4081D63015A3F44D40,30.275470863038173,59.911226891371385,25,Курляндская улица,Екатерингофский округ
0101000020E6100000F5BF2B4285463E4087F0623252F14D40,30.275470863038173,59.88532094794305,175,Огородный переулок,Нарвский округ
0101000020E6100000F5BF2B4285463E40888919D708054E40,30.275470863038173,60.03933228251395,191,улица Маршала Новикова,округ Юнтолово
0101000020E6100000F5BF2B4285463E40892F7FF5FDEC4D40,30.275470863038173,59.85150021276701,22,Ленинский проспект,округ Княжево
0101000020E6100000F5BF2B4285463E408EC13E307EF44D40,30.275470863038173,59.91010096611272,320,Старо-Петергофский проспект,Екатерингофский округ
0101000020E6100000F5BF2B4285463E408F0FCDBE88F94D40,30.275470863038173,59.94948563587889,858,4-5-я линии В.О.,Васильевский округ
0101000020E6100000F5BF2B4285463E4094782B2D0DF34D40,30.275470863038173,59.89883961317642,47,проспект Стачек,Нарвский округ
0101000020E6100000F5BF2B4285463E40975BBA5723FE4D40,30.275470863038173,59.98545357322217,16,Дибуновская улица,округ Ланское
0101000020E6100000F5BF2B4285463E409EBE0E8D07044E40,30.275470863038173,60.03148043842269,6,улица Маршала Новикова,округ Юнтолово
0101000020E6100000F5BF2B4285463E40A0E9FCF72A034E40,30.275470863038173,60.02474880074738,62,Вербная улица,округ Юнтолово
0101000020E6100000F5BF2B4285463E40A3B9475FB1FB4D40,30.275470863038173,59.96635046961026,24,Вязовая улица,округ Чкаловское
0101000020E6100000F5BF2B4285463E40A554BF083DF84D40,30.275470863038173,59.93936261503522,23,10-11-я линии В.О.,округ № 7
0101000020E6100000F5BF2B4285463E40C2FABDE463F94D40,30.275470863038173,59.9483610084185,24,4-5-я линии В.О.,Васильевский округ
0101000020E6100000F5BF2B4285463E40C562CEBDB9004E40,30.275470863038173,60.00566837861474,2,проспект Испытателей,округ Комендантский аэродром
0101000020E6100000F5BF2B4285463E40CAE971F73AF74D40,30.275470863038173,59.93148701727075,855,набережная Лейтенанта Шмидта,округ № 7
0101000020E6100000F5BF2B4285463E40CC6871B467FB4D40,30.275470863038173,59.96410232102935,593,набережная Адмирала Лазарева,округ Чкаловское
0101000020E6100000F5BF2B4285463E40CDB8F95003014E40,30.275470863038173,60.00791370576335,63,проспект Сизова,округ Озеро Долгое
0101000020E6100000F5BF2B4285463E40D45E236C80F54D40,30.275470863038173,59.9179816410739,97,,округ Коломна
0101000020E6100000F5BF2B4285463E40DAABFA4A59F44D40,30.275470863038173,59.90897500266847,8,набережная Обводного канала,Екатерингофский округ
0101000020E6100000F5BF2B4285463E40EC88DD9029024E40,30.275470863038173,60.01689349000102,3,Парашютная улица,округ Озеро Долгое
0101000020E6100000F5BF2B4285463E40EC94646534F44D40,30.275470863038173,59.90784900103776,173,Старо-Петергофский проспект,Екатерингофский округ
0101000020E6100000F5BF2B4285463E40EE873B35FBEB4D40,30.275470863038173,59.84360375792299,12,Счастливая улица,округ Княжево
0101000020E6100000F5BF2B4285463E40F4174A8074034E40,30.275470863038173,60.02699283235407,195,улица Маршала Новикова,округ Юнтолово
0101000020E6100000F5BF2B4285463E40FC619B9199F04D40,30.275470863038173,59.87968654715585,7,улица Зайцева,округ Автово
0101000020E6100000F6D987E070683E400086058A8CFB4D40,30.407972367445804,59.96522641439151,152,Пискарёвский проспект,Финляндский округ
0101000020E6100000F6D987E070683E400262E887FEFD4D40,30.407972367445804,59.984330166309526,20,Сибирская улица,округ Пискарёвка
0101000020E6100000F6D987E070683E4006FC5DE561F84D40,30.407972367445804,59.94048754777036,290,Новочеркасский проспект,округ Малая Охта
0101000020E6100000F6D987E070683E4009249E9F54F24D40,30.407972367445804,59.89320750447957,105,проспект Елизарова,
0101000020E6100000F6D987E070683E400A41C338F1F64D40,30.407972367445804,59.9292365029706,86,улица Стахановцев,округ Малая Охта
0101000020E6100000F6D987E070683E400C288C4EF3F74D40,30.407972367445804,59.93711263507439,1,Новочеркасский проспект,округ Малая Охта
0101000020E6100000F6D987E070683E400D69F571D2F94D40,30.407972367445804,59.951734776334064,1537,Свердловская набережная,округ Большая Охта
0101000020E6100000F6D987E070683E401672D71B6AEC4D40,30.407972367445804,59.84698818225677,203,Бухарестская улица,Александровский округ
0101000020E6100000F6D987E070683E401689BC128FEC4D40,30.407972367445804,59.84811624723277,72,Малая Бухарестская улица,Александровский округ
0101000020E6100000F6D987E070683E401893C931F9FA4D40,30.407972367445804,59.960729812073794,39,Пискарёвский проспект,округ Полюстрово
0101000020E6100000F6D987E070683E401DAC68F66CFE4D40,30.407972367445804,59.987700272664576,1,проспект Мечникова,округ Пискарёвка
0101000020E6100000F6D987E070683E401F04E95BC3F24D40,30.407972367445804,59.8965868842863,3,улица Седова,
0101000020E6100000F6D987E070683E401FBF4913EFF54D40,30.407972367445804,59.92135850048929,340,Малоохтинский проспект,округ Малая Охта
0101000020E6100000F6D987E070683E4021743A2748FE4D40,30.407972367445804,59.98657694200688,1,проспект Мечникова,округ Пискарёвка
0101000020E6100000F6D987E070683E40236E4BFC40FA4D40,30.407972367445804,59.9551082008659,1067,Свердловская набережная,округ Большая Охта
0101000020E6100000F6D987E070683E402B348A98ADF94D40,30.407972367445804,59.950610225183794,728,Свердловская набережная,округ Большая Охта
0101000020E6100000F6D987E070683E402BEBD0F9C7F44D40,30.407972367445804,59.91235277844529,30,проспект Обуховской Обороны,
0101000020E6100000F6D987E070683E402F043834D6FB4D40,30.407972367445804,59.96747448668645,50,проспект Металлистов,Финляндский округ
0101000020E6100000F6D987E070683E403785B0A374F04D40,30.407972367445804,59.8785595523754,58,,округ № 72
0101000020E6100000F6D987E070683E403AAA977194EE4D40,30.407972367445804,59.86390514283672,87,,округ № 72
0101000020E6100000F6D987E070683E40477640AC8AFA4D40,30.407972367445804,59.95735695979653,285,Пискарёвский проспект,Финляндский округ
0101000020E6100000F6D987E070683E404822740997EF4D40,30.407972367445804,59.87179678125955,487,Софийская улица,округ № 72
0101000020E6100000F6D987E070683E40494A4ED65FF74D40,30.407972367445804,59.932612217166536,734,Новочеркасский проспект,округ Малая Охта
0101000020E6100000F6D987E070683E404EFE0BA600EE4D40,30.407972367445804,59.85939479432693,13,Южное шоссе,Александровский округ
0101000020E6100000F6D987E070683E40504B47D375044E40,30.407972367445804,60.03484574299966,57,улица Ушинского,округ Прометей
0101000020E6100000F6D987E070683E40582A871690FD4D40,30.407972367445804,59.98095971679568,83,Замшина улица,Финляндский округ
0101000020E6100000F6D987E070683E40586790FFD8EC4D40,30.407972367445804,59.85037226248704,1135,улица Димитрова,Александровский округ
0101000020E6100000F6D987E070683E405A085007BE034E40,30.407972367445804,60.02923671157687,87,улица Ушинского,округ № 21
0101000020E6100000F6D987E070683E405AB7D4FDD7FC4D40,30.407972367445804,59.975341538300846,18,проспект Маршала Блюхера,Финляндский округ
0101000020E6100000F6D987E070683E405AFD70E0E5F14D40,30.407972367445804,59.88982778088639,98,улица Ольги Берггольц,
0101000020E6100000F6D987E070683E406379569882F64D40,30.407972367445804,59.92586044523594,15,улица Стахановцев,округ Малая Охта
0101000020E6100000F6D987E070683E406BDE1BEB22ED4D40,30.407972367445804,59.852628124816725,77,улица Димитрова,Александровский округ
0101000020E6100000F6D987E070683E406DAFAAC186F84D40,30.407972367445804,59.94161244234315,11,Новочеркасский проспект,округ Малая Охта
0101000020E6100000F6D987E070683E407AB3D8B484F74D40,30.407972367445804,59.93373737889392,12,Республиканская улица,округ Малая Охта
0101000020E6100000F6D987E070683E407B5D8E44B1EB4D40,30.407972367445804,59.84134728385376,223,Дунайский проспект,Балканский округ
0101000020E6100000F6D987E070683E407CC0CC729EF24D40,30.407972367445804,59.89546046254779,67,Большой Смоленский проспект,
0101000020E6100000F6D987E070683E40888919D708054E40,30.407972367445804,60.03933228251395,191,проспект Просвещения,округ Прометей
0101000020E6100000F6D987E070683E40892F7FF5FDEC4D40,30.407972367445804,59.85150021276701,42,,Александровский округ
0101000020E6100000F6D987E070683E408A3E861151044E40,30.407972367445804,60.033724012898425,706,улица Ушинского,округ Прометей
0101000020E6100000F6D987E070683E408BE607F513F64D40,30.407972367445804,59.92248404393929,39,Таллинская улица,округ Малая Охта
0101000020E6100000F6D987E070683E408F0FCDBE88F94D40,30.407972367445804,59.94948563587889,1143,Свердловская набережная,округ Большая Охта
0101000020E6100000F6D987E070683E408FAA9F16E4044E40,30.407972367445804,60.03821070476726,287,проспект Просвещения,округ Прометей
0101000020E6100000F6D987E070683E40975BBA5723FE4D40,30.407972367445804,59.98545357322217,83,проспект Мечникова,округ Пискарёвка
0101000020E6100000F6D987E070683E4097654065F8EA4D40,30.407972367445804,59.83570542950036,177,улица Ярослава Гашека,Балканский округ
0101000020E6100000F6D987E070683E40A0DE2F7F6FEE4D40,30.407972367445804,59.86277761304268,53,проспект Славы,округ № 72
0101000020E6100000F6D987E070683E40A0E9FCF72A034E40,30.407972367445804,60.02474880074738,57,Гражданский проспект,округ Академическое
0101000020E6100000F6D987E070683E40A3B9475FB1FB4D40,30.407972367445804,59.96635046961026,64,Пискарёвский проспект,Финляндский округ
0101000020E6100000F6D987E070683E40B2FEA92F1AF94D40,30.407972367445804,59.94611163902791,67,,округ Большая Охта
0101000020E6100000F6D987E070683E40B461AD63B9EE4D40,30.407972367445804,59.86503263440992,65,проспект Славы,округ № 72
0101000020E6100000F6D987E070683E40C2FABDE463F94D40,30.407972367445804,59.9483610084185,48,Большеохтинский проспект,округ Большая Охта
0101000020E6100000F6D987E070683E40CB16C083AFFA4D40,30.407972367445804,59.958481282037226,91,шоссе Революции,округ Большая Охта
0101000020E6100000F6D987E070683E40CDB8F95003014E40,30.407972367445804,60.00791370576335,189,улица Верности,округ Гражданка
0101000020E6100000F6D987E070683E40CDF98C87DE004E40,30.407972367445804,60.00679106124481,2,улица Верности,округ Гражданка
0101000020E6100000F6D987E070683E40D26F53081EFB4D40,30.407972367445804,59.96185401987135,849,Пискарёвский проспект,Финляндский округ
0101000020E6100000F6D987E070683E40D5BE225942EB4D40,30.407972367445804,59.83796228596263,18,Загребский бульвар,Балканский округ
0101000020E6100000F6D987E070683E40E13FA02445EC4D40,30.407972367445804,59.84586007904705,26,Бухарестская улица,Александровский округ
0101000020E6100000F6D987E070683E40E1E86ED465FA4D40,30.407972367445804,59.95623259940636,100,Свердловская набережная,округ Большая Охта
0101000020E6100000F6D987E070683E40E6A76D456BFD4D40,30.407972367445804,59.97983615736284,26,Замшина улица,Финляндский округ
0101000020E6100000F6D987E070683E40E894CF02E0014E40,30.407972367445804,60.01464877258133,199,улица Софьи Ковалевской,округ Академическое
0101000020E6100000F6D987E070683E40EC94646534F44D40,30.407972367445804,59.90784900103776,25,Хрустальная улица,
0101000020E6100000F6D987E070683E40EE873B35FBEB4D40,30.407972367445804,59.84360375792299,17,Бухарестская улица,Георгиевский округ
0101000020E6100000F6D987E070683E40FBF1162D20EC4D40,30.407972367445804,59.84473193760274,124,Бухарестская улица,Александровский округ
0101000020E6100000F914E08938443E400086058A8CFB4D40,30.26648771019697,59.96522641439151,134,Белосельский переулок,округ Чкаловское
0101000020E6100000F914E08938443E4007001FDEECF44D40,30.26648771019697,59.91347862733533,46,набережная реки Фонтанки,Екатерингофский округ
0101000020E6100000F914E08938443E4009249E9F54F24D40,30.26648771019697,59.89320750447957,3,Севастопольская улица,Нарвский округ
0101000020E6100000F914E08938443E401079A430B8FF4D40,30.26648771019697,59.99780853300957,842,Богатырский проспект,округ Озеро Долгое
0101000020E6100000F914E08938443E401314023828EF4D40,30.26648771019697,59.86841487981305,60,улица Маринеско,округ Автово
0101000020E6100000F914E08938443E40135A4BF9BBEF4D40,30.26648771019697,59.87292400531091,284,Краснопутиловская улица,округ Автово
0101000020E6100000F914E08938443E4014A96F5908F14D40,30.26648771019697,59.88306730224773,48,проспект Стачек,округ Автово
0101000020E6100000F914E08938443E401672D71B6AEC4D40,30.26648771019697,59.84698818225677,1623,бульвар Новаторов,округ Княжево
0101000020E6100000F914E08938443E401AD725FD56F34D40,30.26648771019697,59.90109218928974,640,Сутугин мост,Екатерингофский округ
0101000020E6100000F914E08938443E4028BF212BB3FC4D40,30.26648771019697,59.97421778819836,105,Депутатская улица,округ Чкаловское
0101000020E6100000F914E08938443E402996E24603EF4D40,30.26648771019697,59.86728750289723,293,улица Маринеско,округ Автово
0101000020E6100000F914E08938443E402B348A98ADF94D40,30.26648771019697,59.950610225183794,57,Уральская улица,округ Остров Декабристов
0101000020E6100000F914E08938443E402BEBD0F9C7F44D40,30.26648771019697,59.91235277844529,376,улица Степана Разина,Екатерингофский округ
0101000020E6100000F914E08938443E402F043834D6FB4D40,30.26648771019697,59.96747448668645,165,Белосельский переулок,округ Чкаловское
0101000020E6100000F914E08938443E4033438EB75DF64D40,30.26648771019697,59.92473501631175,107,Косая линия,округ № 7
0101000020E6100000F914E08938443E40366827CB0AF24D40,30.26648771019697,59.890954393617385,138,Севастопольская улица,Нарвский округ
0101000020E6100000F914E08938443E40388968F5C0F14D40,30.26648771019697,59.88870112995431,206,Турбинная улица,Нарвский округ
0101000020E6100000F914E08938443E404822740997EF4D40,30.26648771019697,59.87179678125955,1787,Краснопутиловская улица,округ Автово
0101000020E6100000F914E08938443E404983611E77F14D40,30.26648771019697,59.88644771348351,815,проспект Стачек,Нарвский округ
0101000020E6100000F914E08938443E404BF55C0A3FF94D40,30.26648771019697,59.94723634280179,116,набережная реки Смоленки,Васильевский округ
0101000020E6100000F914E08938443E40582A871690FD4D40,30.26648771019697,59.98095971679568,200,Приморский проспект,округ Ланское
0101000020E6100000F914E08938443E40586790FFD8EC4D40,30.26648771019697,59.85037226248704,2982,Ленинский проспект,округ Княжево
0101000020E6100000F914E08938443E405A854F09B4EC4D40,30.26648771019697,59.84924427397591,15,бульвар Новаторов,округ Княжево
0101000020E6100000F914E08938443E406BDE1BEB22ED4D40,30.26648771019697,59.852628124816725,3,Ленинский проспект,округ Княжево
0101000020E6100000F914E08938443E40749A73B54FF04D40,30.26648771019697,59.87743251938528,80,улица Маршала Говорова,округ Автово
0101000020E6100000F914E08938443E4074DD5BB2DBED4D40,30.26648771019697,59.8582671116409,10,Автомобильная улица,округ Княжево
0101000020E6100000F914E08938443E407916A554F5F84D40,30.26648771019697,59.94498689709594,6059,Малый проспект В.О.,Васильевский округ
0101000020E6100000F914E08938443E407AB3D8B484F74D40,30.26648771019697,59.93373737889392,1,Большой проспект В.О.,округ № 7
0101000020E6100000F914E08938443E407B5D8E44B1EB4D40,30.26648771019697,59.84134728385376,763,улица Подводника Кузьмина,округ Княжево
0101000020E6100000F914E08938443E407F614299EAF34D40,30.26648771019697,59.90559688321354,1,Бумажная улица,Екатерингофский округ
0101000020E6100000F914E08938443E4081D63015A3F44D40,30.26648771019697,59.911226891371385,1553,Курляндская улица,Екатерингофский округ
0101000020E6100000F914E08938443E40892F7FF5FDEC4D40,30.26648771019697,59.85150021276701,7,Ленинский проспект,округ Княжево
0101000020E6100000F914E08938443E408991431816F74D40,30.26648771019697,59.930361779205725,421,22-я линии В.О.,округ № 7
0101000020E6100000F914E08938443E408EC13E307EF44D40,30.26648771019697,59.91010096611272,770,набережная Обводного канала,Екатерингофский округ
0101000020E6100000F914E08938443E408F0FCDBE88F94D40,30.26648771019697,59.94948563587889,142,Уральская улица,округ Остров Декабристов
0101000020E6100000F914E08938443E4091618BDE42FB4D40,30.26648771019697,59.96297818952292,274,Ждановская улица,Петровский округ
0101000020E6100000F914E08938443E409E5212462DF14D40,30.26648771019697,59.88419414419808,10,ЗСД,округ Автово
0101000020E6100000F914E08938443E40A3B0DDE24C014E40,30.26648771019697,60.010158880469376,16,улица Маршала Новикова,округ Озеро Долгое
0101000020E6100000F914E08938443E40A3B9475FB1FB4D40,30.26648771019697,59.96635046961026,265,Белосельский переулок,округ Чкаловское
0101000020E6100000F914E08938443E40A554BF083DF84D40,30.26648771019697,59.93936261503522,76,Средний проспект В.О.,округ № 7
0101000020E6100000F914E08938443E40B18723A9BC024E40,30.26648771019697,60.02138246760239,7,Долгоозёрная улица,округ Юнтолово
0101000020E6100000F914E08938443E40C27FCF284DEF4D40,30.26648771019697,59.8695422185115,2,улица Маринеско,округ Автово
0101000020E6100000F914E08938443E40C2FABDE463F94D40,30.26648771019697,59.9483610084185,6,набережная реки Смоленки,округ Остров Декабристов
0101000020E6100000F914E08938443E40C562CEBDB9004E40,30.26648771019697,60.00566837861474,118,проспект Испытателей,округ Озеро Долгое
0101000020E6100000F914E08938443E40CAE971F73AF74D40,30.26648771019697,59.93148701727075,36,22-я линии В.О.,округ № 7
0101000020E6100000F914E08938443E40CB88A75E4B004E40,30.26648771019697,60.00230010204685,475,Комендантский проспект,округ Озеро Долгое
0101000020E6100000F914E08938443E40CDF98C87DE004E40,30.26648771019697,60.00679106124481,3177,проспект Испытателей,округ Озеро Долгое
0101000020E6100000F914E08938443E40CEB8CE2B18F84D40,30.26648771019697,59.93823764413683,945,17-я линия В.О.,округ № 7
0101000020E6100000F914E08938443E40DB251193A9F74D40,30.26648771019697,59.93486250245378,698,Большой проспект В.О.,округ № 7
0101000020E6100000F914E08938443E40E13FA02445EC4D40,30.26648771019697,59.84586007904705,20,бульвар Новаторов,округ Княжево
0101000020E6100000F914E08938443E40E6A76D456BFD4D40,30.26648771019697,59.97983615736284,197,Приморский проспект,округ Ланское
0101000020E6100000F914E08938443E40EE8CA19326004E40,30.26648771019697,60.00117726696214,1366,Комендантский проспект,округ Озеро Долгое
0101000020E6100000F914E08938443E40FC619B9199F04D40,30.26648771019697,59.87968654715585,1291,улица Васи Алексеева,округ Автово
0101000020E6100000F92E3C2824663E400086058A8CFB4D40,30.3989892146046,59.96522641439151,37,Полюстровский проспект,Финляндский округ
0101000020E6100000F92E3C2824663E400262E887FEFD4D40,30.3989892146046,59.984330166309526,89,Кондратьевский проспект,округ Пискарёвка
0101000020E6100000F92E3C2824663E400779FFC904024E40,30.3989892146046,60.01577115034348,107,Гражданский проспект,округ Академическое
0101000020E6100000F92E3C2824663E4010C569574E024E40,30.3989892146046,60.01801579155483,710,Гражданский проспект,округ Академическое
0101000020E6100000F92E3C2824663E40134E7A7396014E40,30.3989892146046,60.01240390273974,3141,Гражданский проспект,округ Гражданка
0101000020E6100000F92E3C2824663E4015DC4D3BBB014E40,30.3989892146046,60.013526356713705,54,Гражданский проспект,округ Академическое
0101000020E6100000F92E3C2824663E401AD725FD56F34D40,30.3989892146046,59.90109218928974,133,площадь Бехтерева,
0101000020E6100000F92E3C2824663E401E66D608FBFB4D40,30.3989892146046,59.96859846562096,379,проспект Металлистов,Финляндский округ
0101000020E6100000F92E3C2824663E4021096A9925EE4D40,30.3989892146046,59.86052243878864,189,,округ № 72
0101000020E6100000F92E3C2824663E4021743A2748FE4D40,30.3989892146046,59.98657694200688,33,Кондратьевский проспект,округ Пискарёвка
0101000020E6100000F92E3C2824663E403785B0A374F04D40,30.3989892146046,59.8785595523754,240,улица Белы Куна,округ Волковское
0101000020E6100000F92E3C2824663E403AAA977194EE4D40,30.3989892146046,59.86390514283672,15,Пражская улица,округ № 72
0101000020E6100000F92E3C2824663E4041CA35D0FCFC4D40,30.3989892146046,59.97646525026767,306,проспект Маршала Блюхера,Финляндский округ
0101000020E6100000F92E3C2824663E4042A0141A28014E40,30.3989892146046,60.00903631217126,52,улица Верности,округ Гражданка
0101000020E6100000F92E3C2824663E404D7C7C7F0FF44D40,30.3989892146046,59.90672296121975,91,улица 2-й Луч,
0101000020E6100000F92E3C2824663E404E7CCF93B6FE4D40,30.3989892146046,59.98994681960231,266,Кавголовская дорожка,округ Пискарёвка
0101000020E6100000F92E3C2824663E405241B344E8F24D40,30.3989892146046,59.89771326782888,15,улица Седова,
0101000020E6100000F92E3C2824663E40586790FFD8EC4D40,30.3989892146046,59.85037226248704,65,Бухарестская улица,Георгиевский округ
0101000020E6100000F92E3C2824663E405A085007BE034E40,30.3989892146046,60.02923671157687,535,проспект Луначарского,округ Прометей
0101000020E6100000F92E3C2824663E405AB7D4FDD7FC4D40,30.3989892146046,59.975341538300846,7,Замшина улица,Финляндский округ
0101000020E6100000F92E3C2824663E406AFE758C4AEE4D40,30.3989892146046,59.86165004502693,296,проспект Славы,округ № 72
0101000020E6100000F92E3C2824663E406CEA54AB71014E40,30.3989892146046,60.0112814106586,268,Гражданский проспект,округ Гражданка
0101000020E6100000F92E3C2824663E406E4CE6811AEA4D40,30.3989892146046,59.82893394227072,80,Купчинская улица,Балканский округ
0101000020E6100000F92E3C2824663E40717466E047ED4D40,30.3989892146046,59.85375599863699,2,Бухарестская улица,Александровский округ
0101000020E6100000F92E3C2824663E4072F37A6CE3F04D40,30.3989892146046,59.88194042209115,1169,,округ Волковское
0101000020E6100000F92E3C2824663E40749A73B54FF04D40,30.3989892146046,59.87743251938528,129,Софийская улица,округ № 72
0101000020E6100000F92E3C2824663E407B23D8CBA0F34D40,30.3989892146046,59.90334461263316,653,улица Седова,
0101000020E6100000F92E3C2824663E407B5D8E44B1EB4D40,30.3989892146046,59.84134728385376,28,Дунайский проспект,Георгиевский округ
0101000020E6100000F92E3C2824663E408481D0E8E0EF4D40,30.3989892146046,59.87405119114831,2,Софийская улица,округ № 72
0101000020E6100000F92E3C2824663E4085057155DEEE4D40,30.3989892146046,59.86616008776313,1635,Пражская улица,округ № 72
0101000020E6100000F92E3C2824663E408A3E861151044E40,30.3989892146046,60.033724012898425,7,Учительская улица,округ Прометей
0101000020E6100000F92E3C2824663E408D151BC211F54D40,30.3989892146046,59.91460443804235,33,улица Профессора Качалова,
0101000020E6100000F92E3C2824663E408EC13E307EF44D40,30.3989892146046,59.91010096611272,1,улица 2-й Луч,
0101000020E6100000F92E3C2824663E4097654065F8EA4D40,30.3989892146046,59.83570542950036,308,улица Ярослава Гашека,Балканский округ
0101000020E6100000F92E3C2824663E40A08C1570AEEA4D40,30.3989892146046,59.833448420068855,563,Будапештская улица,Балканский округ
0101000020E6100000F92E3C2824663E40A3B0DDE24C014E40,30.3989892146046,60.010158880469376,73,улица Верности,округ Гражданка
0101000020E6100000F92E3C2824663E40B461AD63B9EE4D40,30.3989892146046,59.86503263440992,3,Пражская улица,округ № 72
0101000020E6100000F92E3C2824663E40BFAA5B2970004E40,30.3989892146046,60.00342289901664,97,улица Бутлерова,округ Гражданка
0101000020E6100000F92E3C2824663E40CB16C083AFFA4D40,30.3989892146046,59.958481282037226,836,,Финляндский округ
0101000020E6100000F92E3C2824663E40D5BE225942EB4D40,30.3989892146046,59.83796228596263,4,Дунайский проспект,Георгиевский округ
0101000020E6100000F92E3C2824663E40D800D455BF044E40,30.3989892146046,60.03708908893322,39,Светлановский проспект,округ Прометей
0101000020E6100000F92E3C2824663E40E13FA02445EC4D40,30.3989892146046,59.84586007904705,28,Загребский бульвар,Георгиевский округ
0101000020E6100000F92E3C2824663E40E894CF02E0014E40,30.3989892146046,60.01464877258133,156,Гражданский проспект,округ Академическое
0101000020E6100000F92E3C2824663E40E8CAED5AD4FA4D40,30.3989892146046,59.95960556612937,23,Свердловская набережная,Финляндский округ
0101000020E6100000F92E3C2824663E40EBDF22DD1FFC4D40,30.3989892146046,59.969722406414654,178,проспект Металлистов,Финляндский округ
0101000020E6100000F92E3C2824663E40EC88DD9029024E40,30.3989892146046,60.01689349000102,198,Гражданский проспект,округ Академическое
0101000020E6100000F92E3C2824663E40ED86C4B7D9FD4D40,30.3989892146046,59.98320672126816,46,Герасимовская улица,Финляндский округ
0101000020E6100000F92E3C2824663E40FBF1162D20EC4D40,30.3989892146046,59.84473193760274,831,Загребский бульвар,Георгиевский округ
0101000020E6100000FA4898C60F883E40ABD94A1972EF4D40,30.53149071901224,59.87066951899336,190,КАД,
0101000020E6100000FE6994D1EB413E400262E887FEFD4D40,30.25750455735578,59.984330166309526,3,Липовая аллея,округ № 65
0101000020E6100000FE6994D1EB413E40050445C591FE4D40,30.25750455735578,59.988823565196114,57,Заусадебная улица,округ Озеро Долгое
0101000020E6100000FE6994D1EB413E400A721DB144FC4D40,30.25750455735578,59.97084630906837,333,Батарейная дорога,округ Чкаловское
0101000020E6100000FE6994D1EB413E401079A430B8FF4D40,30.25750455735578,59.99780853300957,614,Торфяная дорога,округ № 65
0101000020E6100000FE6994D1EB413E40134E7A7396014E40,30.25750455735578,60.01240390273974,82,Комендантский проспект,округ Озеро Долгое
0101000020E6100000FE6994D1EB413E40135A4BF9BBEF4D40,30.25750455735578,59.87292400531091,190,улица Зенитчиков,округ Автово
0101000020E6100000FE6994D1EB413E401DAC68F66CFE4D40,30.25750455735578,59.987700272664576,24,Школьная улица,округ Ланское
